species,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Salpingoeca rosetta,68.2842812,139.2099332,80.89334669,109.8017741,29.96616145,140.5381324,74.97158208,23.09981896,113.7150818,200.0002835,141.7204539,29.17435394,22.33940388,44.24286743,79.16259231,106.4005067,71.98141449,38.9887144,94.92636481,218.2271114,115.8654543,13.55354753,26.35833474,49.3246646,18.26208084,12.16118529,53.38906388,11.30137398,55.9296777,73.39566186,18.70392904,106.7572437,29.53819882,22.77804891,29.98352009,27.81201568
Saprochaete ingens,20.33999866,16.53979404,0,12.33727799,32.69035794,11.59077381,22.49147462,35.19972413,25.27001818,8.759136502,18.79965205,29.17435394,22.33940388,20.64667147,31.04415385,41.80019906,48.94736185,36.10066149,30.66851786,37.32832168,36.11390783,34.63684369,27.74561552,31.51298016,48.69888225,13.68133345,6.101607301,56.50686992,106.5327194,69.53273229,45.42382766,16.72101408,28.13161793,17.41850799,28.62063282,45.37749926
Sarcophaga caerulescens,4.35857114,20.67474255,19.19503142,13.57100579,16.34517897,14.48846726,5.997726567,17.59986206,51.94392625,4.379568251,21.69190621,29.17435394,17.87152311,14.74762248,4.656623077,36.73350827,27.35293751,31.76858211,14.60405612,25.84268424,18.05695392,24.09519561,19.42193086,17.81168444,9.131040421,7.600740807,18.3048219,26.84076321,21.30654389,27.040507,20.03992397,18.00724593,39.3842651,20.09827845,16.35464732,16.10169329
Sarcophilus harrisii,13.07571342,8.269897019,5.484294691,7.402366794,44.94924217,53.60732886,134.9488477,91.29928446,37.90502726,33.57668992,57.84508324,46.4137449,101.2719643,78.16239912,40.3574,46.86688986,83.49844081,72.20132297,54.03500766,53.12107317,136.9319005,105.4164808,47.16754639,101.3895883,24.34944112,21.28207426,36.60964381,33.90412195,26.63317986,30.90343657,32.06387835,14.14855037,16.87897076,18.75839322,27.25774554,24.88443508
Scaeva pyrastri,0,0,0,0,0,0,0,2.199982758,0,0,2.892254162,0,0,0,0,0,0,0,0,14.3570468,48.15187711,34.63684369,30.52017707,57.54544203,3.04368014,0,12.2032146,0,0,0,0,0,0,0,0,0
Scaptodrosophila lebanonensis,20.33999866,62.02422764,10.96858938,14.80473359,16.34517897,26.07924107,52.48010746,25.29980172,9.827229291,14.59856084,30.3686687,30.50046093,56.59315651,33.91953169,29.49194616,46.86688986,40.30959211,53.428979,35.0497347,34.45691232,27.08543087,24.09519561,18.03465009,13.70129572,19.78392091,19.7619261,76.27009126,26.84076321,35.95479281,42.49222529,46.7598226,42.44565112,11.25264717,16.07862276,5.451549108,7.318951494
Schistocerca cancellata,21.7928557,2.75663234,13.71073673,6.168638995,49.03553692,50.70963541,65.97499223,53.89957757,49.13614645,42.33582643,118.5824206,153.8284117,13.40364233,13.27286023,9.313246154,134.2673061,86.37769739,124.1862755,4.381216837,31.58550296,6.018984639,43.67254204,37.45658095,19.18181401,3.04368014,0,0,86.17297662,181.105623,157.0924692,0,5.144927408,53.45007406,41.53644214,44.97528014,30.73959627
Schistosoma bovis,152.5499899,34.45790425,83.63549403,102.3994073,114.4162528,136.1915922,116.955668,177.098612,65.98282524,119.7081989,130.1514373,103.4363458,93.82549631,117.9809798,71.40155385,121.6005791,175.6346514,140.0705666,156.2634005,109.1135557,264.8353241,188.2437157,209.4793972,249.3635821,106.5288049,126.1722974,193.7260318,163.8699228,97.21110648,88.84738014,53.43979725,83.60507038,210.9871344,250.5585381,128.111404,185.9013679
Schistosoma curassoni,2.905714094,0,0,12.33727799,0,0,0,2.199982758,0,0,0,0,0,2.949524495,0,0,0,0,16.06446174,0,0,0,0,2.740259144,234.3633708,161.1357051,0,0,0,0,56.11178711,2.572463704,0,0,0,0
Schistosoma guineensis,31.96285503,13.7831617,9.597515708,14.80473359,10.89678598,8.693080355,8.99658985,15.39987931,8.423339392,5.839424335,14.46127081,18.56549796,20.85011029,8.848573486,6.20883077,30.40014477,24.47368093,31.76858211,26.28730102,8.614228081,6.018984639,6.023798902,8.323684656,21.92207315,9.131040421,0,18.3048219,11.30137398,13.31658993,25.75286381,18.70392904,24.43840519,22.50529434,29.47747506,21.80619643,17.56548359
Schistosoma haematobium,5.811428187,11.02652936,10.96858938,7.402366794,17.70727722,10.14192708,16.49374806,8.799931032,0,13.13870475,37.5993041,19.89160496,25.31799107,14.74762248,12.41766154,16.46674509,11.51702632,0,26.28730102,5.742818721,21.06644624,18.07139671,33.29473862,23.29220273,3.04368014,0,9.152410952,2.825343496,0,29.61579338,18.70392904,12.86231852,0,22.77804891,5.451549108,2.927580598
Schistosoma intercalatum,39.22714026,27.5663234,83.63549403,91.29585713,27.24196495,78.2377232,43.48351761,43.99965516,50.54003635,81.75194068,65.07571864,64.97924286,28.29657825,69.31382564,116.4155769,70.93367114,43.18884869,38.9887144,20.44567857,462.296907,82.76103878,19.57734643,15.26008854,41.10388716,66.96096309,72.96711175,126.6083515,22.60274797,9.32161295,16.73936148,60.11977191,111.9021711,164.5699649,117.9099003,76.32168751,48.30507986
Schistosoma japonicum,26.15142684,19.29642638,6.855368363,13.57100579,2.724196495,52.15848213,1.499431642,0,0,265.6938072,50.61444783,9.28274898,5.957174369,4.424286743,94.68466924,7.600036193,1.43962829,1.444026459,1.460405612,0,22.5711924,0,0,0,45.65520211,9.120888969,48.81285841,0,1.331658993,2.575286381,13.35994931,10.28985482,0,0,0,0
Schistosoma mansoni,27.60428389,85.45560253,34.27684182,49.34911196,65.38071589,11.59077381,56.97840238,43.99965516,40.71280706,35.03654601,33.26092286,33.15267493,38.7216334,44.24286743,49.67064616,74.73368924,47.50773356,62.09313776,14.60405612,24.40697956,55.67560791,4.517849176,27.74561552,49.3246646,15.2184007,25.84251875,35.08424198,15.53938923,66.58294964,41.2045821,58.78377698,41.15941926,7.032904482,30.8173603,24.53197099,40.98612837
Schistosoma margrebowiei,78.45428053,155.7497272,87.74871505,112.2692297,121.226744,170.9639137,112.4573731,192.4984913,164.2551181,278.832512,361.5317702,522.4861568,199.5653414,225.6386239,225.0701154,914.5376886,917.0432206,327.7940063,315.4476123,321.5978484,616.9459255,450.2789679,416.1842328,548.0518288,60.87360281,115.5312603,402.7060819,666.781065,1211.809684,1608.266345,168.3353613,201.9384008,246.1516569,282.7157836,246.6825971,283.975318
Schistosoma mattheei,33.41571208,19.29642638,30.1636208,37.01183397,29.96616145,43.46540178,41.98408597,37.39970689,44.92447676,49.63510684,36.15317702,66.30534985,64.03962447,32.44476945,63.64051539,89.93376162,57.58513159,38.9887144,54.03500766,54.55677785,39.12340015,31.62494423,45.78026561,64.39608989,31.95864147,7.600740807,53.38906388,80.52228963,46.60806475,48.93044124,26.71989863,52.73550593,87.20801557,73.69368766,76.32168751,83.43604703
Schistosoma rodhaini,62.47285301,67.53749232,183.7238721,80.19230694,76.27750187,131.8450521,94.46419342,74.79941377,91.25284341,160.5841692,216.9190621,83.54474082,52.12527573,76.68763688,48.11843846,100.0671432,103.6532369,132.8504343,109.5304209,172.2845616,157.9983468,103.9105311,74.91316191,105.4999771,155.2276872,115.5312603,129.6591551,45.20549593,19.97488489,29.61579338,236.4711028,136.3405763,5.626323585,25.45781937,13.62887277,14.63790299
Schistosoma spindale,39.22714026,33.07958808,50.72972589,48.11538416,57.2081264,24.63039434,62.97612895,57.19955171,26.67390808,46.71539468,40.49155827,57.02260087,74.46467961,60.46525215,52.77506154,53.20025335,59.02475988,60.6491113,84.70352552,74.65664337,34.60916167,48.19039121,49.94210794,43.84414631,41.0896819,36.48355588,79.32089491,14.12671748,71.90958562,47.64279805,34.73586821,59.16666519,46.41716958,18.75839322,53.1526038,36.59475747
Schistosoma turkestanicum,274.5899818,700.1846143,218.0007139,371.3520675,295.5753197,502.7498139,755.7135474,399.2968706,355.1841444,494.8912124,613.1578823,729.3588484,822.0900629,561.8844163,478.0799693,798.0038003,858.0184607,620.9313776,600.2267067,851.3728753,484.5282634,411.124275,326.0109824,432.9609448,427.6370597,448.4437076,932.0205152,368.7073262,388.8444259,446.8121871,447.558302,662.4094038,237.7121715,368.4684383,231.6908371,248.8443508
Schizostauron trachyderma,23.24571275,4.13494851,15.0818104,7.402366794,38.13875093,37.67001487,278.8942853,383.8969913,217.6029343,138.6863279,167.7507414,82.21863382,621.035428,756.553033,594.4955462,732.13682,904.086566,672.9163301,181.0902959,295.7551641,203.1407316,222.8805594,227.5140473,246.623323,60.87360281,127.6924456,85.42250221,101.7123658,101.2060835,46.35515486,33.39987328,16.72101408,28.13161793,44.2162126,39.52373103,84.89983733
Schrankia costaestrigalis,302.1942657,278.4198663,252.2775558,291.1597606,350.0592496,205.7362351,244.4073576,250.7980344,186.7173565,216.0587004,242.9493496,326.2223213,385.7270404,296.4272118,504.4675,244.4678309,359.9070724,275.8090538,344.6557245,212.4842927,251.2926087,457.8087165,491.0973947,330.2012269,327.1956151,278.1871136,146.4385752,360.2312957,322.2614763,355.3895206,269.8709761,162.0652133,340.3925769,249.2186528,239.8681608,333.7441881
Sciurus carolinensis,723.5228093,807.6932755,308.4915763,772.3136022,864.9323873,246.3039434,1458.946987,730.3942757,335.5296858,220.4382686,391.9004389,197.5899426,741.668209,566.3087031,1519.611331,279.9346665,295.1237994,343.6782973,413.2947883,229.7127488,466.4713095,387.0290794,389.8258981,506.9479417,1575.104473,1596.15557,666.6005976,122.9024421,103.8694014,82.40916419,853.7007611,437.3188297,98.46066274,95.13185135,66.78147657,73.18951494
Sciurus vulgaris,94.43570804,303.2295574,41.13221018,197.3964478,123.9509405,49.26078868,28.48920119,63.79949998,61.77115554,91.97093327,150.3972164,175.0461236,114.6756066,140.1024135,77.61038462,254.6012125,313.8389672,122.7422491,137.2781276,193.8201318,200.1312392,126.4997769,158.1500085,153.4545121,47.17704218,45.60444484,57.96526936,156.806564,342.2363612,424.9222529,129.5915083,79.74637482,77.3619493,60.29483536,62.69281474,79.04467613
Scleropages formosus,486.7071107,493.4371888,200.1767562,335.5739613,292.8511232,233.2643229,160.4391857,272.797862,141.7928798,286.1317924,432.3919972,350.0922472,399.1306827,235.9619596,464.1101,542.1359151,374.3033553,322.0179005,435.2008725,479.5253632,627.4791486,496.9634094,488.3228332,476.8050911,455.030181,361.7952624,494.2301914,382.8340437,354.2212921,455.8256894,577.1498103,491.3405675,476.8309238,341.6707337,309.3754119,289.8304792
Scophthalmus maximus,180.1542738,206.7474255,83.63549403,199.8639034,234.2808986,99.97042409,193.4266818,233.1981723,188.1212464,99.27021369,148.9510893,263.8952924,204.0332221,228.5881484,166.0862231,264.7345941,224.5820132,219.4920218,154.8029949,234.0198629,183.5790315,224.3865091,198.381151,216.4804724,86.744884,63.84622278,184.5736209,148.3305335,251.6835497,293.5826474,97.52762998,128.6231852,260.2174658,267.977046,265.763019,259.0908829
Scutellaria galericulata,225.1928423,104.7520289,165.8999144,85.12721813,42.22504568,208.6339285,76.47101372,41.7996724,68.79060504,138.6863279,75.19860821,13.26106997,59.57174369,76.68763688,353.9033539,102.6004886,61.90401646,34.65663503,48.19338521,281.3981173,145.9603775,36.14279341,18.03465009,24.6623323,269.3656924,121.6118529,382.8758581,5.650686992,19.97488489,9.013502333,122.9115337,594.2391156,2.813161793,25.45781937,9.540210939,11.71032239
Scyliorhinus canicula,0,13.7831617,13.71073673,2.467455598,19.06937547,2.897693452,8.99658985,6.599948274,5.615559595,2.919712167,11.56901665,2.652213994,11.91434874,11.79809798,4.656623077,2.533345398,2.87925658,8.664158757,14.60405612,33.02120764,3.009492319,18.07139671,24.97105397,10.96103658,12.17472056,6.080592646,25.93183103,1.412671748,15.97990791,5.150572762,8.015969588,12.86231852,0,18.75839322,19.08042188,11.71032239
Sebastes umbrosus,0,0,0,1.233727799,0,0,0,0,0,0,0,0,41.70022058,63.41477665,77.61038462,43.06687176,33.11145067,37.54468795,5.84162245,0,1.50474616,0,0,2.740259144,1.52184007,3.040296323,0,0,0,0,0,0,0,0,0,0
Seladonia tumulorum,432.9513999,1331.45342,180.9817248,660.0443725,412.715769,128.9473586,392.8510901,159.49875,234.4496131,55.47453118,89.65987902,95.47970379,476.5739495,231.5376729,398.9173769,73.46701654,125.2476612,141.514593,192.7735408,147.8775821,96.30375422,137.041425,127.6298314,161.6752895,674.1751511,902.9680079,149.4893789,53.68152642,121.1809684,65.66980271,1126.243727,91.32246149,32.35136061,22.77804891,49.06394197,43.91370896
Selenia dentaria,504.1413952,581.6494237,759.5748146,1115.28993,864.9323873,157.9242931,358.3641624,1802.88587,763.7161049,315.3289141,477.2219367,409.7670621,405.0878571,727.0577881,959.2643539,1209.672427,1235.201073,798.5466321,762.3317297,452.2469743,3814.531515,1558.657966,2555.371189,1107.064694,1442.704387,2494.563133,967.1047572,875.8564837,761.7089439,988.9099703,2231.111535,528.6412912,739.8615515,848.1473507,1222.509887,488.9059598
Seminavis robusta,0,0,21.93717876,3.701183397,29.96616145,10.14192708,46.48238089,96.79924135,8.423339392,17.518273,4.338381243,17.23939096,125.1006618,63.41477665,90.02804616,335.6682652,387.26001,291.6933448,338.8141021,221.0985207,215.1787008,1313.188161,868.4377658,1215.30493,1022.676527,171.7767422,181.5228172,35.3167937,29.29649784,9.013502333,52.10380232,14.14855037,19.69213255,22.77804891,12.26598549,13.17411269
Sesamum indicum,140.9271335,113.0219259,19.19503142,124.6065077,81.72589486,28.97693452,56.97840238,96.79924135,51.94392625,20.43798517,78.09086237,35.80488892,195.0974606,91.43525935,116.4155769,38.00018097,48.94736185,80.86548173,162.105023,38.76402636,69.21832335,55.72013984,55.49123104,127.4220502,36.52416169,76.00740807,12.2032146,11.30137398,35.95479281,25.75286381,70.80773136,20.57970963,19.69213255,22.77804891,36.79795648,8.782741793
Sesia apiformis,376.2899751,658.8351292,1419.061251,674.8491061,307.834204,565.0502231,364.3618889,156.1987758,355.1841444,756.2054513,190.8887747,47.73985189,323.1767095,259.5581556,341.4856923,140.6006696,233.2197829,166.0630428,384.0866761,206.7414739,216.683447,152.1009223,174.7973778,106.8701066,856.7959595,1555.111569,636.0925611,91.82366361,34.62313382,61.80687314,1426.842587,499.0579586,49.23033137,68.33414674,54.51549108,23.42064478
Sesia bembeciformis,231.0042704,545.8132033,150.818104,308.4319498,200.2284424,446.2447916,437.8340394,130.8989741,195.1406959,178.1024422,229.9342059,202.8943706,683.5857589,445.3781988,111.7589539,211.5343407,253.374579,405.7714351,525.7460205,335.9548952,225.711924,310.2256434,231.6758896,232.9220273,74.57016344,164.1760014,552.1954607,186.4726707,241.0302777,173.8318307,137.6074779,425.742743,156.1304795,156.7665719,124.0227422,193.2203194
Setaria viridis,162.7199892,73.050757,213.8874929,106.1005907,100.7952703,70.99348957,74.97158208,2.199982758,56.15559595,109.4892063,5.784508324,5.304427988,28.29657825,17.69714697,135.0420692,7.600036193,4.318884869,8.664158757,43.81216837,24.40697956,0,0,0,2.740259144,59.35176274,180.8976312,19.83022373,5.650686992,10.65327194,2.575286381,74.81571615,16.72101408,8.439485378,0,0,0
Sicus ferrugineus,13.07571342,2.75663234,0,0,0,0,37.48579104,107.7991551,5.615559595,0,5.784508324,0,236.7976812,123.8800288,161.4296,21.53343588,4.318884869,8.664158757,102.2283929,2.87140936,12.03796928,15.05949725,0,50.69479417,252.6254517,21.28207426,6.101607301,0,2.663317986,0,70.80773136,0,2.813161793,0,0,0
Silurus aristotelis,1371.497052,581.6494237,366.0766706,456.4792856,107.6057616,184.0035342,229.4130412,193.5984827,129.1578707,175.18273,95.44438734,95.47970379,327.6445903,238.9114841,266.9797231,152.0007239,181.3931645,194.943572,195.6943521,124.9063072,164.0173314,233.4222074,980.8075087,261.6947483,249.5817715,293.3885952,155.5909862,532.577249,356.8846101,423.6346097,1031.388087,181.3586911,165.9765458,249.2186528,382.9713248,122.9583851
Siniperca chuatsi,39.22714026,37.21453659,19.19503142,86.36094593,69.46701063,79.68656992,26.98976955,32.99974137,32.28946767,36.49640209,101.2288957,90.1752758,34.25375262,35.39429394,69.84934616,87.40041622,100.7739803,59.20508484,87.62433674,156.4918101,117.3702005,167.1604195,853.1776773,135.6428276,118.7035255,65.36637094,163.2179953,678.082439,344.8996792,491.8796988,940.5404316,272.6811526,219.4266198,247.8787676,501.5425179,181.509997
Sinocyclocheilus anshuiensis,58.11428187,27.5663234,65.81153629,53.05029536,25.87986671,28.97693452,0,15.39987931,1.403889899,48.17525076,11.56901665,15.91328396,28.29657825,22.12143371,12.41766154,30.40014477,37.43033553,31.76858211,40.89135715,173.7202663,138.4366467,25.60114533,18.03465009,72.61686732,13.69656063,28.88281507,155.5909862,32.4914502,0,12.8764319,20.03992397,670.1267949,11.25264717,22.77804891,21.80619643,10.24653209
Sinocyclocheilus grahami,0,0,0,0,0,0,0,37.39970689,5.615559595,39.41611426,8.676762486,0,0,0,0,0,21.59442435,5.776105838,0,0,1.50474616,28.61304478,92.94781199,0,3.04368014,425.6414852,390.5028673,0,0,0,93.51964519,0,0,0,4.088661831,0
Skeletonema costatum,5.811428187,5.513264679,2.742147345,2.467455598,5.448392991,33.3234747,559.2880023,576.3954826,127.7539808,116.7884867,28.92254162,71.60977784,67.01821165,115.0314553,257.6664769,57.00027145,77.73992765,83.75353465,1.460405612,18.66416084,9.028476958,55.72013984,36.06930018,15.07142529,0,0,3.050803651,25.42809146,34.62313382,51.50572762,2.671989863,2.572463704,73.14220661,54.93529444,50.42682925,67.33435374
Skeletonema grevillei,2.905714094,0,8.226442036,0,2.724196495,5.795386903,0,8.799931032,0,5.839424335,15.90739789,47.73985189,2.978587185,5.89904899,12.41766154,78.53370733,14.3962829,17.32831751,0,0,3.009492319,0,0,5.480518288,0,0,0,8.476030487,15.97990791,6.438215952,0,0,2.813161793,2.67977046,0,2.927580598
Sodiomyces alkalinus,26.15142684,141.9665655,19.19503142,80.19230694,72.19120713,31.87462797,44.98294925,39.59968964,28.07779797,49.63510684,75.19860821,62.32702886,23.82869748,51.61667867,21.73090769,77.26703463,48.94736185,43.32079378,39.43095153,83.27087145,37.61865399,49.69634094,29.1328963,39.73375759,33.48048155,18.24177794,57.96526936,70.6335874,83.89451655,50.21808443,30.72788342,41.15941926,39.3842651,32.15724553,32.70929465,33.66717687
Solanum dulcamara,180.1542738,128.1834038,279.6990292,150.5147915,123.9509405,266.5877976,122.9533946,126.4990086,131.9656505,367.8837331,334.0553557,717.4238854,138.5043041,196.1433789,268.5319308,738.4701835,364.2259573,277.2530802,188.392324,252.6840237,239.2546394,415.6421242,353.7565979,312.3895424,1415.311265,1138.590973,619.3131411,464.7690051,435.4524907,392.7311731,61.45576684,153.0615904,787.6853019,656.5437628,541.066249,711.4020852
Solanum lycopersicum,339.968549,380.4152629,260.5039978,421.9349073,340.5245619,212.9804687,506.8078949,338.7973447,219.0068242,370.8034452,461.3145388,278.4824694,360.4090493,368.6905619,347.6945231,310.3348112,413.1733192,294.5813977,391.3887041,324.4692577,430.3574017,305.7077943,276.0688744,427.4804265,392.6347381,431.7220779,286.7755431,204.8374034,261.0051626,274.2679996,329.990748,259.8188341,309.4477972,221.081063,235.7794989,197.6116903
Solanum pennellii,39.22714026,41.3494851,39.76113651,18.50591699,70.82910888,27.52808779,70.47328716,789.7938101,64.57893534,24.81755342,65.07571864,132.6106997,116.1649002,122.4052666,93.13246154,168.467469,213.0649869,150.1787518,118.2928546,66.04241529,78.2468003,268.0590511,331.5601055,387.7466689,293.7151336,357.234818,35.08424198,117.2517551,117.1859914,141.640751,48.09581753,108.0434756,264.4372085,254.5781937,182.6268951,203.4668515
Solanum tuberosum,203.3999866,221.9089033,244.0511137,201.0976312,186.6074599,210.0827753,220.4164513,147.3988448,176.8901272,267.1536633,163.4123601,221.4598685,271.0514338,200.5676657,217.3090769,197.600941,191.4705625,222.3800748,226.3628699,142.1347633,167.0268237,287.6363976,203.9302741,231.5518977,307.4116942,272.1065209,231.8610774,153.9812205,181.105623,132.6272486,355.3746517,168.4963726,210.9871344,170.1654242,149.9176005,130.2773366
Solea senegalensis,108.9642785,164.0196242,130.2519989,107.3343185,143.020316,73.89118302,206.9215665,135.2989396,136.1773202,70.07309202,133.0436914,261.2430784,134.0364233,156.3247982,161.4296,225.4677404,298.003056,257.0367098,181.0902959,183.7701991,219.6929393,191.2556151,129.0171122,231.5518977,144.5748067,156.5752606,231.8610774,269.8203039,230.3770058,154.5171829,187.0392904,142.7717356,206.7673918,239.8394562,207.1588661,202.0030612
Sorghum bicolor,94.43570804,144.7231978,86.37764138,198.6301756,187.9695582,21.73270089,91.46533014,23.09981896,44.92447676,7.299280418,26.03028746,38.45710292,29.78587185,72.26335013,72.95376154,15.20007239,46.06810527,23.10442335,46.7329796,83.27087145,43.63763863,12.0475978,11.09824621,17.81168444,51.74256239,77.52755624,42.71125111,22.60274797,15.97990791,14.1640751,193.719265,45.01811482,11.25264717,8.039311381,12.26598549,0
Sparus aurata,209.2114147,356.983888,311.2337237,199.8639034,329.6277759,339.0301339,254.9033791,296.9976723,292.0090989,532.8474705,261.7490017,334.1789633,247.2227363,393.7615201,251.4576462,363.5350646,298.003056,316.2417946,408.9135715,340.2620092,312.9872012,277.0947495,241.386855,339.7921339,225.2323304,238.6632614,269.9961231,238.7415254,268.9951166,276.843286,252.503042,250.8152111,320.7004444,399.2857986,309.3754119,307.3959627
Sphaeramia orbicularis,351.5914053,326.6609323,423.6617648,428.1035463,273.7817478,481.017113,808.1936548,736.9942239,366.4152636,703.6506323,347.0704994,205.5465845,1787.152311,738.855886,872.3407231,453.4688262,500.9906449,411.5475409,559.3353495,1330.898239,1987.769677,2447.168304,2211.325557,1224.895837,1593.366554,655.1838576,805.4121637,347.51725,142.4875122,146.7913237,717.4292781,659.8369401,263.0306276,368.4684383,293.0207646,305.9321724
Sphecodes monilicornis,23.24571275,20.67474255,175.4974301,22.20710038,14.98308072,36.22116815,52.48010746,205.6983879,14.03889899,23.35769734,13.01514373,7.956641982,31.27516544,58.9904899,105.5501231,6.333363495,18.71516777,7.220132297,23.3664898,14.3570468,22.5711924,58.73203929,27.74561552,17.81168444,85.22304393,190.0185202,15.25401825,12.71404573,0,0,24.04790876,1.286231852,0,0,0,0
Sphoeroides nephelus,45.03856845,17.91811021,39.76113651,46.88165636,42.22504568,49.26078868,22.49147462,67.09947412,25.27001818,17.518273,17.35352497,51.71817289,35.74304621,63.41477665,48.11843846,59.53361685,31.67182238,62.09313776,49.65379082,22.97127488,49.65662327,57.22608957,36.06930018,34.2532393,39.56784183,16.72162978,50.33826023,33.90412195,62.58797267,30.90343657,20.03992397,21.86594148,37.9776842,58.95495013,28.62063282,30.73959627
Spilarctia lutea,95.88856509,41.3494851,69.9247573,81.42603474,167.5380845,340.4789806,316.3800764,426.796655,176.8901272,328.4676188,569.7740699,245.3297945,865.2795771,438.0043875,617.7786616,784.0704006,1344.612823,579.0546102,376.784648,397.6901964,129.4081697,192.7615649,314.9127362,191.8181401,275.4530527,174.8170386,112.8797351,228.8528232,764.3722619,325.7737272,189.7112802,110.6159393,108.306729,129.9688673,76.32168751,177.1186262
Spilosoma lubricipeda,498.3299671,425.8996965,190.5792405,440.4408243,512.1489411,366.5582216,452.8283558,368.497112,380.4541625,310.9493458,471.4374284,600.7264697,513.8062893,536.8134581,352.3511462,592.8028231,752.9255956,799.9906585,630.8952246,710.6738167,1029.246373,894.5341369,647.8601224,982.3829032,488.5106625,411.9601518,1000.663597,689.383813,498.0404633,629.6575201,530.3899877,637.9709986,431.8203352,478.3390272,467.470336,405.4699128
Spirodela intermedia,15.98142751,11.02652936,43.87435752,34.54437837,10.89678598,49.26078868,118.4550997,412.4967671,58.96337574,137.2264719,148.9510893,30.50046093,78.93256039,66.36430114,139.6986923,63.33363495,23.03405264,31.76858211,27.74770664,139.263354,40.62814631,9.035698353,13.87280776,6.85064786,35.00232162,72.96711175,18.3048219,5.650686992,7.989953957,5.150572762,134.9354881,28.29710074,8.439485378,5.359540921,14.99176005,2.927580598
Spirometra erinaceieuropaei,103.1528503,152.9930949,128.8809252,165.3195251,171.6243792,150.6800595,113.9568048,131.9989655,130.5617606,94.89064544,111.3517852,200.2421566,175.7366439,324.4476945,282.5018,340.734956,371.4240988,274.3650273,252.6501709,241.1983863,185.0837776,248.4817047,253.872382,201.4090471,140.0092865,197.619261,187.6244245,173.758625,179.773964,159.6677556,101.5356148,177.4999956,171.6028693,199.6428993,230.3279498,212.2495933
Spisula solida,45.03856845,53.75433062,37.01898916,37.01183397,51.75973341,66.64694939,86.96703521,54.99956895,61.77115554,83.21179677,115.6901665,119.3496297,131.0578361,94.38478385,72.95376154,134.2673061,154.040227,137.1825136,92.00555358,132.0848306,94.79900806,433.7135209,613.178103,280.8765623,59.35176274,36.48355588,86.94790404,138.4418313,133.1658993,90.13502333,102.8716097,79.74637482,82.98827288,85.75265473,95.40210939,62.94298285
Spodoptera exigua,146.7385617,237.0703812,159.044546,122.1390521,193.4179512,149.2312128,163.4380489,246.3980689,197.9484757,115.3286306,245.8416038,324.8962143,248.7120299,299.3767363,218.8612846,401.5352456,358.4674442,246.9285246,280.3978776,157.9275148,204.6454777,271.0709506,226.1267665,264.4350074,228.2760105,279.7072617,173.8958081,347.51725,1061.332217,634.8080929,396.7904946,173.6413,486.6769901,324.2522257,357.0764666,471.3404762
Spodoptera littoralis,49.39713959,88.21223487,30.1636208,82.65976254,145.7445125,78.2377232,118.4550997,90.19929308,103.8878525,108.0293502,146.0588352,212.1771195,172.7580567,203.5171902,186.2649231,172.2674871,158.3591119,167.5070693,221.9816531,170.8488569,135.4271544,204.8091627,328.7855439,405.5583533,147.6184868,147.4543717,172.3704063,182.2346555,198.4171899,206.0229105,93.51964519,136.3405763,168.7897076,163.4659981,139.0145023,159.5531426
Stegodyphus dumicola,13.07571342,19.29642638,16.45288407,12.33727799,13.62098248,13.03962053,23.99090627,54.99956895,14.03889899,5.839424335,26.03028746,17.23939096,23.82869748,25.07095821,15.52207692,29.13347207,28.7925658,28.88052919,23.3664898,5.742818721,3.009492319,36.14279341,9.710965432,13.70129572,3.04368014,9.120888969,9.152410952,11.30137398,18.6432259,16.73936148,21.3759189,16.72101408,9.846066274,6.699426151,10.90309822,2.927580598
Stelis phaeoptera,34.86856912,13.7831617,10.96858938,23.44082818,69.46701063,43.46540178,53.9795391,50.59960343,67.38671514,27.73726559,26.03028746,91.5013828,64.03962447,126.8295533,45.01402308,101.3338159,48.94736185,101.0818522,78.86190307,21.5355702,21.06644624,63.24988847,62.42763492,71.24673775,33.48048155,38.00370404,16.77942008,84.76030487,86.55783454,74.68330505,45.42382766,18.00724593,85.80143467,100.4913923,129.4742913,109.7842724
